,label,body_text,body_text_clean,body_text_tokenized,body_text_nonstop,body_text_stemmed,body_text_lemmatized
3419,spam,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,LIFE has never been this much fun and great until you came in You made it truly special for me I wont forget you enjoy  one gbpsms,"['LIFE', 'has', 'never', 'been', 'this', 'much', 'fun', 'and', 'great', 'until', 'you', 'came', 'in', 'You', 'made', 'it', 'truly', 'special', 'for', 'me', 'I', 'wont', 'forget', 'you', 'enjoy', 'one', 'gbpsms']","['LIFE', 'never', 'much', 'fun', 'great', 'came', 'You', 'made', 'truly', 'special', 'I', 'wont', 'forget', 'enjoy', 'one', 'gbpsms']","['life', 'never', 'much', 'fun', 'great', 'came', 'you', 'made', 'truli', 'special', 'I', 'wont', 'forget', 'enjoy', 'one', 'gbpsm']","['life', 'never', 'much', 'fun', 'great', 'came', 'you', 'made', 'truli', 'special', 'I', 'wont', 'forget', 'enjoy', 'one', 'gbpsm']"
3420,spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,Do you want a new Video phone 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,"['Do', 'you', 'want', 'a', 'new', 'Video', 'phone', '600', 'anytime', 'any', 'network', 'mins', '400', 'Inclusive', 'Video', 'calls', 'AND', 'downloads', '5', 'per', 'week', 'Free', 'delTOMORROW', 'call', '08002888812', 'or', 'reply', 'NOW']","['Do', 'want', 'new', 'Video', 'phone', '600', 'anytime', 'network', 'mins', '400', 'Inclusive', 'Video', 'calls', 'AND', 'downloads', '5', 'per', 'week', 'Free', 'delTOMORROW', 'call', '08002888812', 'reply', 'NOW']","['Do', 'want', 'new', 'video', 'phone', '600', 'anytim', 'network', 'min', '400', 'inclus', 'video', 'call', 'and', 'download', '5', 'per', 'week', 'free', 'deltomorrow', 'call', '08002888812', 'repli', 'now']","['Do', 'want', 'new', 'video', 'phone', '600', 'anytim', 'network', 'min', '400', 'inclus', 'video', 'call', 'and', 'download', '5', 'per', 'week', 'free', 'deltomorrow', 'call', '08002888812', 'repli', 'now']"
3421,spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",As a valued customer I am pleased to advise you that following recent review of your Mob No you are awarded with a £1500 Bonus Prize call 09066368470,"['As', 'a', 'valued', 'customer', 'I', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'review', 'of', 'your', 'Mob', 'No', 'you', 'are', 'awarded', 'with', 'a', '1500', 'Bonus', 'Prize', 'call', '09066368470']","['As', 'valued', 'customer', 'I', 'pleased', 'advise', 'following', 'recent', 'review', 'Mob', 'No', 'awarded', '1500', 'Bonus', 'Prize', 'call', '09066368470']","['As', 'valu', 'custom', 'I', 'pleas', 'advis', 'follow', 'recent', 'review', 'mob', 'No', 'award', '1500', 'bonu', 'prize', 'call', '09066368470']","['As', 'valu', 'custom', 'I', 'plea', 'advis', 'follow', 'recent', 'review', 'mob', 'No', 'award', '1500', 'bonu', 'prize', 'call', '09066368470']"
3422,spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,Welcome Please reply with your AGE and GENDER to begin eg 24M,"['Welcome', 'Please', 'reply', 'with', 'your', 'AGE', 'and', 'GENDER', 'to', 'begin', 'eg', '24M']","['Welcome', 'Please', 'reply', 'AGE', 'GENDER', 'begin', 'eg', '24M']","['welcom', 'pleas', 'repli', 'age', 'gender', 'begin', 'eg', '24m']","['welcom', 'plea', 'repli', 'age', 'gender', 'begin', 'eg', '24m']"
3423,spam,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,Freemsg 1month unlimited free calls Activate SmartCall Txt CALL to No 68866 Subscriptn3gbpwk unlimited calls Help 08448714184 Stoptxt stop landlineonly,"['Freemsg', '1month', 'unlimited', 'free', 'calls', 'Activate', 'SmartCall', 'Txt', 'CALL', 'to', 'No', '68866', 'Subscriptn3gbpwk', 'unlimited', 'calls', 'Help', '08448714184', 'Stoptxt', 'stop', 'landlineonly']","['Freemsg', '1month', 'unlimited', 'free', 'calls', 'Activate', 'SmartCall', 'Txt', 'CALL', 'No', '68866', 'Subscriptn3gbpwk', 'unlimited', 'calls', 'Help', '08448714184', 'Stoptxt', 'stop', 'landlineonly']","['freemsg', '1month', 'unlimit', 'free', 'call', 'activ', 'smartcal', 'txt', 'call', 'No', '68866', 'subscriptn3gbpwk', 'unlimit', 'call', 'help', '08448714184', 'stoptxt', 'stop', 'landlineonli']","['freemsg', '1month', 'unlimit', 'free', 'call', 'activ', 'smartcal', 'txt', 'call', 'No', '68866', 'subscriptn3gbpwk', 'unlimit', 'call', 'help', '08448714184', 'stoptxt', 'stop', 'landlineonli']"
3424,spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,Had your mobile 10 mths Update to latest Orange cameravideo phones for FREE Save £s with Free textsweekend calls Text YES for a callback orno to opt out,"['Had', 'your', 'mobile', '10', 'mths', 'Update', 'to', 'latest', 'Orange', 'cameravideo', 'phones', 'for', 'FREE', 'Save', 's', 'with', 'Free', 'textsweekend', 'calls', 'Text', 'YES', 'for', 'a', 'callback', 'orno', 'to', 'opt', 'out']","['Had', 'mobile', '10', 'mths', 'Update', 'latest', 'Orange', 'cameravideo', 'phones', 'FREE', 'Save', 'Free', 'textsweekend', 'calls', 'Text', 'YES', 'callback', 'orno', 'opt']","['had', 'mobil', '10', 'mth', 'updat', 'latest', 'orang', 'cameravideo', 'phone', 'free', 'save', 'free', 'textsweekend', 'call', 'text', 'ye', 'callback', 'orno', 'opt']","['had', 'mobil', '10', 'mth', 'updat', 'latest', 'orang', 'cameravideo', 'phone', 'free', 'save', 'free', 'textsweekend', 'call', 'text', 'ye', 'callback', 'orno', 'opt']"
3425,spam,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL,Am new 2 club  dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1minMobsmore LKPOBOX177HP51FL,"['Am', 'new', '2', 'club', 'dont', 'fink', 'we', 'met', 'yet', 'Will', 'B', 'gr8', '2', 'C', 'U', 'Please', 'leave', 'msg', '2day', 'wiv', 'ur', 'area', '09099726553', 'reply', 'promised', 'CARLIE', 'x', 'Calls', '1minMobsmore', 'LKPOBOX177HP51FL']","['Am', 'new', '2', 'club', 'dont', 'fink', 'met', 'yet', 'Will', 'B', 'gr8', '2', 'C', 'U', 'Please', 'leave', 'msg', '2day', 'wiv', 'ur', 'area', '09099726553', 'reply', 'promised', 'CARLIE', 'x', 'Calls', '1minMobsmore', 'LKPOBOX177HP51FL']","['Am', 'new', '2', 'club', 'dont', 'fink', 'met', 'yet', 'will', 'B', 'gr8', '2', 'C', 'U', 'pleas', 'leav', 'msg', '2day', 'wiv', 'ur', 'area', '09099726553', 'repli', 'promis', 'carli', 'x', 'call', '1minmobsmor', 'lkpobox177hp51fl']","['Am', 'new', '2', 'club', 'dont', 'fink', 'met', 'yet', 'will', 'B', 'gr8', '2', 'C', 'U', 'plea', 'leav', 'msg', '2day', 'wiv', 'ur', 'area', '09099726553', 'repli', 'promis', 'carli', 'x', 'call', '1minmobsmor', 'lkpobox177hp51fl']"
3426,ham,True. Its easier with her here.,True Its easier with her here,"['True', 'Its', 'easier', 'with', 'her', 'here']","['True', 'Its', 'easier']","['true', 'it', 'easier']","['true', 'it', 'easier']"
3427,ham,Sure but since my parents will be working on Tuesday I don't really need a cover story,Sure but since my parents will be working on Tuesday I dont really need a cover story,"['Sure', 'but', 'since', 'my', 'parents', 'will', 'be', 'working', 'on', 'Tuesday', 'I', 'dont', 'really', 'need', 'a', 'cover', 'story']","['Sure', 'since', 'parents', 'working', 'Tuesday', 'I', 'dont', 'really', 'need', 'cover', 'story']","['sure', 'sinc', 'parent', 'work', 'tuesday', 'I', 'dont', 'realli', 'need', 'cover', 'stori']","['sure', 'sinc', 'parent', 'work', 'tuesday', 'I', 'dont', 'realli', 'need', 'cover', 'stori']"
3428,ham,Haha okay... Today weekend leh... ,Haha okay Today weekend leh ,"['Haha', 'okay', 'Today', 'weekend', 'leh', '']","['Haha', 'okay', 'Today', 'weekend', 'leh', '']","['haha', 'okay', 'today', 'weekend', 'leh', '']","['haha', 'okay', 'today', 'weekend', 'leh', '']"
3429,ham,Hi darlin did youPhone me? Im atHome if youwanna chat.,Hi darlin did youPhone me Im atHome if youwanna chat,"['Hi', 'darlin', 'did', 'youPhone', 'me', 'Im', 'atHome', 'if', 'youwanna', 'chat']","['Hi', 'darlin', 'youPhone', 'Im', 'atHome', 'youwanna', 'chat']","['Hi', 'darlin', 'youphon', 'Im', 'athom', 'youwanna', 'chat']","['Hi', 'darlin', 'youphon', 'Im', 'athom', 'youwanna', 'chat']"
3430,ham,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,I dont know jack shit about anything or id sayask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,"['I', 'dont', 'know', 'jack', 'shit', 'about', 'anything', 'or', 'id', 'sayask', 'something', 'helpful', 'but', 'if', 'you', 'want', 'you', 'can', 'pretend', 'that', 'I', 'did', 'and', 'just', 'text', 'me', 'whatever', 'in', 'response', 'to', 'the', 'hypotheticalhuagauahahuagahyuhagga']","['I', 'dont', 'know', 'jack', 'shit', 'anything', 'id', 'sayask', 'something', 'helpful', 'want', 'pretend', 'I', 'text', 'whatever', 'response', 'hypotheticalhuagauahahuagahyuhagga']","['I', 'dont', 'know', 'jack', 'shit', 'anyth', 'id', 'sayask', 'someth', 'help', 'want', 'pretend', 'I', 'text', 'whatev', 'respons', 'hypotheticalhuagauahahuagahyuhagga']","['I', 'dont', 'know', 'jack', 'shit', 'anyth', 'id', 'sayask', 'someth', 'help', 'want', 'pretend', 'I', 'text', 'whatev', 'respons', 'hypotheticalhuagauahahuagahyuhagga']"
3431,ham,You've always been the brainy one.,Youve always been the brainy one,"['Youve', 'always', 'been', 'the', 'brainy', 'one']","['Youve', 'always', 'brainy', 'one']","['youv', 'alway', 'braini', 'one']","['youv', 'alway', 'braini', 'one']"
3432,ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  ltgt 7 NEVER STUDY just to be safe,"['Yeah', 'if', 'we', 'do', 'have', 'to', 'get', 'a', 'random', 'dude', 'we', 'need', 'to', 'change', 'our', 'info', 'sheets', 'to', 'PARTY', 'ltgt', '7', 'NEVER', 'STUDY', 'just', 'to', 'be', 'safe']","['Yeah', 'get', 'random', 'dude', 'need', 'change', 'info', 'sheets', 'PARTY', 'ltgt', '7', 'NEVER', 'STUDY', 'safe']","['yeah', 'get', 'random', 'dude', 'need', 'chang', 'info', 'sheet', 'parti', 'ltgt', '7', 'never', 'studi', 'safe']","['yeah', 'get', 'random', 'dude', 'need', 'chang', 'info', 'sheet', 'parti', 'ltgt', '7', 'never', 'studi', 'safe']"
3433,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,Camera  You are awarded a SiPix Digital Camera call 09061221066 fromm landline Delivery within 28 days,"['Camera', 'You', 'are', 'awarded', 'a', 'SiPix', 'Digital', 'Camera', 'call', '09061221066', 'fromm', 'landline', 'Delivery', 'within', '28', 'days']","['Camera', 'You', 'awarded', 'SiPix', 'Digital', 'Camera', 'call', '09061221066', 'fromm', 'landline', 'Delivery', 'within', '28', 'days']","['camera', 'you', 'award', 'sipix', 'digit', 'camera', 'call', '09061221066', 'fromm', 'landlin', 'deliveri', 'within', '28', 'day']","['camera', 'you', 'award', 'sipix', 'digit', 'camera', 'call', '09061221066', 'fromm', 'landlin', 'deliveri', 'within', '28', 'day']"
3434,ham,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",Christmas is An occasion that is Celebrated as a Reflection of UR Values Desires Affectionsamp Traditions Have an ideal Christmas,"['Christmas', 'is', 'An', 'occasion', 'that', 'is', 'Celebrated', 'as', 'a', 'Reflection', 'of', 'UR', 'Values', 'Desires', 'Affectionsamp', 'Traditions', 'Have', 'an', 'ideal', 'Christmas']","['Christmas', 'An', 'occasion', 'Celebrated', 'Reflection', 'UR', 'Values', 'Desires', 'Affectionsamp', 'Traditions', 'Have', 'ideal', 'Christmas']","['christma', 'An', 'occas', 'celebr', 'reflect', 'UR', 'valu', 'desir', 'affectionsamp', 'tradit', 'have', 'ideal', 'christma']","['christma', 'An', 'occas', 'celebr', 'reflect', 'UR', 'valu', 'desir', 'affectionsamp', 'tradit', 'have', 'ideal', 'christma']"
3435,ham,Sending you greetings of joy and happiness. Do have a gr8 evening,Sending you greetings of joy and happiness Do have a gr8 evening,"['Sending', 'you', 'greetings', 'of', 'joy', 'and', 'happiness', 'Do', 'have', 'a', 'gr8', 'evening']","['Sending', 'greetings', 'joy', 'happiness', 'Do', 'gr8', 'evening']","['send', 'greet', 'joy', 'happi', 'Do', 'gr8', 'even']","['send', 'greet', 'joy', 'happi', 'Do', 'gr8', 'even']"
3436,ham,Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx,Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal when are u free Katexxx,"['Hi', 'darlin', 'i', 'cantdo', 'anythingtomorrow', 'as', 'myparents', 'aretaking', 'me', 'outfor', 'a', 'meal', 'when', 'are', 'u', 'free', 'Katexxx']","['Hi', 'darlin', 'cantdo', 'anythingtomorrow', 'myparents', 'aretaking', 'outfor', 'meal', 'u', 'free', 'Katexxx']","['Hi', 'darlin', 'cantdo', 'anythingtomorrow', 'mypar', 'aretak', 'outfor', 'meal', 'u', 'free', 'katexxx']","['Hi', 'darlin', 'cantdo', 'anythingtomorrow', 'mypar', 'aretak', 'outfor', 'meal', 'u', 'free', 'katexxx']"
3437,ham,If india win or level series means this is record:),If india win or level series means this is record,"['If', 'india', 'win', 'or', 'level', 'series', 'means', 'this', 'is', 'record']","['If', 'india', 'win', 'level', 'series', 'means', 'record']","['If', 'india', 'win', 'level', 'seri', 'mean', 'record']","['If', 'india', 'win', 'level', 'seri', 'mean', 'record']"
3438,ham,Then what about further plan?,Then what about further plan,"['Then', 'what', 'about', 'further', 'plan']","['Then', 'plan']","['then', 'plan']","['then', 'plan']"
3439,ham,Its good to hear from you,Its good to hear from you,"['Its', 'good', 'to', 'hear', 'from', 'you']","['Its', 'good', 'hear']","['it', 'good', 'hear']","['it', 'good', 'hear']"
3440,ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",awesome how do I deal with the gate Charles told me last night but uh yeah,"['awesome', 'how', 'do', 'I', 'deal', 'with', 'the', 'gate', 'Charles', 'told', 'me', 'last', 'night', 'but', 'uh', 'yeah']","['awesome', 'I', 'deal', 'gate', 'Charles', 'told', 'last', 'night', 'uh', 'yeah']","['awesom', 'I', 'deal', 'gate', 'charl', 'told', 'last', 'night', 'uh', 'yeah']","['awesom', 'I', 'deal', 'gate', 'charl', 'told', 'last', 'night', 'uh', 'yeah']"
3441,ham,What time you thinkin of goin?,What time you thinkin of goin,"['What', 'time', 'you', 'thinkin', 'of', 'goin']","['What', 'time', 'thinkin', 'goin']","['what', 'time', 'thinkin', 'goin']","['what', 'time', 'thinkin', 'goin']"
3442,spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,Get a FREE mobile video player FREE movie To collect text GO to 89105 Its free Extra films can be ordered ts and cs apply 18 yrs only,"['Get', 'a', 'FREE', 'mobile', 'video', 'player', 'FREE', 'movie', 'To', 'collect', 'text', 'GO', 'to', '89105', 'Its', 'free', 'Extra', 'films', 'can', 'be', 'ordered', 'ts', 'and', 'cs', 'apply', '18', 'yrs', 'only']","['Get', 'FREE', 'mobile', 'video', 'player', 'FREE', 'movie', 'To', 'collect', 'text', 'GO', '89105', 'Its', 'free', 'Extra', 'films', 'ordered', 'ts', 'cs', 'apply', '18', 'yrs']","['get', 'free', 'mobil', 'video', 'player', 'free', 'movi', 'To', 'collect', 'text', 'GO', '89105', 'it', 'free', 'extra', 'film', 'order', 'ts', 'cs', 'appli', '18', 'yr']","['get', 'free', 'mobil', 'video', 'player', 'free', 'movi', 'To', 'collect', 'text', 'GO', '89105', 'it', 'free', 'extra', 'film', 'order', 't', 'c', 'appli', '18', 'yr']"
3443,spam,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,Save money on wedding lingerie at wwwbridalpetticoatdreamscouk Choose from a superb selection with national delivery Brought to you by WeddingFriend,"['Save', 'money', 'on', 'wedding', 'lingerie', 'at', 'wwwbridalpetticoatdreamscouk', 'Choose', 'from', 'a', 'superb', 'selection', 'with', 'national', 'delivery', 'Brought', 'to', 'you', 'by', 'WeddingFriend']","['Save', 'money', 'wedding', 'lingerie', 'wwwbridalpetticoatdreamscouk', 'Choose', 'superb', 'selection', 'national', 'delivery', 'Brought', 'WeddingFriend']","['save', 'money', 'wed', 'lingeri', 'wwwbridalpetticoatdreamscouk', 'choos', 'superb', 'select', 'nation', 'deliveri', 'brought', 'weddingfriend']","['save', 'money', 'wed', 'lingeri', 'wwwbridalpetticoatdreamscouk', 'choos', 'superb', 'select', 'nation', 'deliveri', 'brought', 'weddingfriend']"
3444,ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,Your board is working fine The issue of overheating is also reslove But still software inst is pending I will come around 8o clock,"['Your', 'board', 'is', 'working', 'fine', 'The', 'issue', 'of', 'overheating', 'is', 'also', 'reslove', 'But', 'still', 'software', 'inst', 'is', 'pending', 'I', 'will', 'come', 'around', '8o', 'clock']","['Your', 'board', 'working', 'fine', 'The', 'issue', 'overheating', 'also', 'reslove', 'But', 'still', 'software', 'inst', 'pending', 'I', 'come', 'around', '8o', 'clock']","['your', 'board', 'work', 'fine', 'the', 'issu', 'overh', 'also', 'reslov', 'but', 'still', 'softwar', 'inst', 'pend', 'I', 'come', 'around', '8o', 'clock']","['your', 'board', 'work', 'fine', 'the', 'issu', 'overh', 'also', 'reslov', 'but', 'still', 'softwar', 'inst', 'pend', 'I', 'come', 'around', '8o', 'clock']"
3445,ham,Yes but I don't care cause I know its there!,Yes but I dont care cause I know its there,"['Yes', 'but', 'I', 'dont', 'care', 'cause', 'I', 'know', 'its', 'there']","['Yes', 'I', 'dont', 'care', 'cause', 'I', 'know']","['ye', 'I', 'dont', 'care', 'caus', 'I', 'know']","['ye', 'I', 'dont', 'care', 'caus', 'I', 'know']"
3446,ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. ..",wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine KUDIyarasu dhina vaazhthukkal ,"['wiskey', 'Brandy', 'Rum', 'Gin', 'Beer', 'Vodka', 'Scotch', 'Shampain', 'Wine', 'KUDIyarasu', 'dhina', 'vaazhthukkal', '']","['wiskey', 'Brandy', 'Rum', 'Gin', 'Beer', 'Vodka', 'Scotch', 'Shampain', 'Wine', 'KUDIyarasu', 'dhina', 'vaazhthukkal', '']","['wiskey', 'brandi', 'rum', 'gin', 'beer', 'vodka', 'scotch', 'shampain', 'wine', 'kudiyarasu', 'dhina', 'vaazhthukk', '']","['wiskey', 'brandi', 'rum', 'gin', 'beer', 'vodka', 'scotch', 'shampain', 'wine', 'kudiyarasu', 'dhina', 'vaazhthukk', '']"
3447,ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",Mon okie lor Haha best is cheap n gd food la ex oso okie Depends on whether wana eat western or chinese food Den which u prefer ,"['Mon', 'okie', 'lor', 'Haha', 'best', 'is', 'cheap', 'n', 'gd', 'food', 'la', 'ex', 'oso', 'okie', 'Depends', 'on', 'whether', 'wana', 'eat', 'western', 'or', 'chinese', 'food', 'Den', 'which', 'u', 'prefer', '']","['Mon', 'okie', 'lor', 'Haha', 'best', 'cheap', 'n', 'gd', 'food', 'la', 'ex', 'oso', 'okie', 'Depends', 'whether', 'wana', 'eat', 'western', 'chinese', 'food', 'Den', 'u', 'prefer', '']","['mon', 'oki', 'lor', 'haha', 'best', 'cheap', 'n', 'gd', 'food', 'la', 'ex', 'oso', 'oki', 'depend', 'whether', 'wana', 'eat', 'western', 'chines', 'food', 'den', 'u', 'prefer', '']","['mon', 'oki', 'lor', 'haha', 'best', 'cheap', 'n', 'gd', 'food', 'la', 'ex', 'oso', 'oki', 'depend', 'whether', 'wana', 'eat', 'western', 'chine', 'food', 'den', 'u', 'prefer', '']"
